rep_date,wmo,lat,lon,VPD,WS,HDW
2026-06-02 00:00:00,71350,46.35,-63.167,6.133278166337296,5.1,31.279718648320205
2026-06-02 03:00:00,71350,46.35,-63.167,5.69597068998564,12.6,71.76923069381907
2026-06-02 06:00:00,71350,46.35,-63.167,4.84130932116614,20.3,98.27857921967264
2026-06-02 09:00:00,71350,46.35,-63.167,2.143539783551949,22.1,47.37222921649808
2026-06-02 12:00:00,71350,46.35,-63.167,1.146911565118101,19.5,22.36477551980297
2026-06-02 15:00:00,71350,46.35,-63.167,1.1861936343544492,10.5,12.455033160721717
2026-06-02 18:00:00,71350,46.35,-63.167,2.7288351116965313,15.5,42.29694423129624
2026-06-02 21:00:00,9,56.783,-124.9,20.608764679343906,2.8,57.704541102162935
2026-06-03 00:00:00,9,56.783,-124.9,21.117857238478067,6.6,139.37785777395524
2026-06-01 12:00:00,9,56.783,-124.9,4.769743687461966,3.5,16.69410290611688
2026-06-01 15:00:00,9,56.783,-124.9,7.919847350902997,3.3,26.135496257979888
2026-06-01 18:00:00,9,56.783,-124.9,12.956194121937763,2.1,27.208007656069302
2026-06-01 21:00:00,9,56.783,-124.9,17.884275576584418,3.6,64.38339207570391
2026-06-02 00:00:00,9,56.783,-124.9,18.793849055664914,2.8,52.62277735586176
2026-06-02 03:00:00,9,56.783,-124.9,14.518094719642033,1.2,17.42171366357044
2026-06-02 06:00:00,9,56.783,-124.9,7.334255623355902,1.0,7.334255623355902
2026-06-02 09:00:00,9,56.783,-124.9,4.939569045784033,1.4,6.915396664097646
2026-06-02 12:00:00,9,56.783,-124.9,3.3489468845729844,2.0,6.697893769145969
2026-06-02 15:00:00,9,56.783,-124.9,7.727667511934538,3.1,23.955769286997068
2026-06-02 18:00:00,9,56.783,-124.9,15.263590930856584,1.9,29.000822768627508
2026-06-02 21:00:00,100165,53.07,-125.41,22.98716395216969,10.5,241.36522149778176
2026-06-03 00:00:00,100165,53.07,-125.41,23.40599358249559,9.6,224.69753839195766
2026-06-01 12:00:00,100165,53.07,-125.41,6.343641308750968,4.4,27.91202175850426
2026-06-01 15:00:00,100165,53.07,-125.41,9.55092289093787,3.0,28.652768672813608
2026-06-01 18:00:00,100165,53.07,-125.41,15.977236981334832,8.0,127.81789585067865
2026-06-01 21:00:00,100165,53.07,-125.41,19.865220921348847,11.4,226.46351850337686
2026-06-02 00:00:00,100165,53.07,-125.41,20.989565760525657,11.3,237.18209309393995
2026-06-02 03:00:00,100165,53.07,-125.41,18.793849055664918,11.9,223.64680376241253
2026-06-02 06:00:00,100165,53.07,-125.41,12.310681427719928,8.5,104.64079213561939
2026-06-02 09:00:00,100165,53.07,-125.41,9.093622456591763,6.2,56.38045923086894
2026-06-02 12:00:00,100165,53.07,-125.41,6.958551493836831,6.1,42.447164112404664
2026-06-02 15:00:00,100165,53.07,-125.41,12.310681427719928,8.1,99.71651956453141
2026-06-02 18:00:00,100165,53.07,-125.41,19.145219291011315,11.0,210.59741220112448
2026-06-02 21:00:00,11,54.014,-124.008,18.933156871216987,10.9,206.37140989626516
2026-06-03 00:00:00,11,54.014,-124.008,19.634037177755793,10.9,214.01100523753814
2026-06-01 12:00:00,11,54.014,-124.008,6.386999813289728,3.7,23.631899309171995
2026-06-01 15:00:00,11,54.014,-124.008,9.936372873245032,2.7,26.82820675776159
